"70035","AA","code and description","70035 - Separations(Not ETPs and VRs)"
"70035","AA","description","Separations(Not ETPs and VRs)"
"70040","AA","code and description","70040 - Other Below the Line Salary"
"70040","AA","description","Other Below the Line Salary"
"70045","AA","code and description","70045 - Performance pay"
"70045","AA","description","Performance pay"
"70050","AA","code and description","70050 - Overseas Salaries"
"70050","AA","description","Overseas Salaries"
"70055","AA","code and description","70055 - SES Salary Allowances"
"70055","AA","description","SES Salary Allowances"
"70060","AA","code and description","70060 - Salary via DOLARS"
"70060","AA","description","Salary via DOLARS"
"70065","AA","code and description","70065 - Comsuper Pre-assessment"
"70065","AA","description","Comsuper Pre-assessment"
"70070","AA","code and description","70070 - Compensation Expense"
"70070","AA","description","Compensation Expense"
"70071","AA","code and description","70071 - Compensation Recovery -last yr"
"70071","AA","description","Compensation Recovery -last yr"
"70072","AA","code and description","70072 - Compensation Recovery-this yr"
"70072","AA","description","Compensation Recovery-this yr"
"70080","AA","code and description","70080 - Comcare Prem*DIS USE71175"
"70080","AA","description","Comcare Prem*DIS USE71175"
"70085","AA","code and description","70085 - Fringe Benefits Tax - Salary"
"70085","AA","description","Fringe Benefits Tax - Salary"
"70086","AA","code and description","70086 - FBT Recoveries via PAHRIS"
"70086","AA","description","FBT Recoveries via PAHRIS"
"70090","AA","code and description","70090 - Oseas Advances-DFAT Pymts (NO)"
"70090","AA","description","Oseas Advances-DFAT Pymts (NO)"
"70099","AA","code and description","70099 - Funds Salary"
"70099","AA","description","Funds Salary"
"70100","AA","code and description","70100 - Long Service Leave accrued-HR"
"70100","AA","description","Long Service Leave accrued-HR"
"70110","AA","code and description","70110 - Long Service Leave accrued-Man"
"70110","AA","description","Long Service Leave accrued-Man"
"70115","AA","code and description","70115 - LSL Inter Agency Transfers"
"70115","AA","description","LSL Inter Agency Transfers"
"70119","AA","code and description","70119 - Funds LSL Accruals"
"70119","AA","description","Funds LSL Accruals"
"70120","AA","code and description","70120 - Annual Leave Accrued Expense"
"70120","AA","description","Annual Leave Accrued Expense"
"70140","AA","code and description","70140 - Leave-Inter Agency Transfers"
"70140","AA","description","Leave-Inter Agency Transfers"
"70150","AA","code and description","70150 - Employee Expenses Accrued"
"70150","AA","description","Employee Expenses Accrued"
"70199","AA","code and description","70199 - Funds Other Employee Expenses"
"70199","AA","description","Funds Other Employee Expenses"
"71000","AA","code and description","71000 - Registration Conference Fees"
"71000","AA","description","Registration Conference Fees"
"71005","AA","code and description","71005 - Fees - Training Courses"
"71005","AA","description","Fees - Training Courses"
"71010","AA","code and description","71010 - Refund of Study Fees"
"71010","AA","description","Refund of Study Fees"
"71015","AA","code and description","71015 - Membership Fees"
"71015","AA","description","Membership Fees"
"71020","AA","code and description","71020 - Other Training Expenses"
"71020","AA","description","Other Training Expenses"
"71025","AA","code and description","71025 - HECS Reimbursement"
"71025","AA","description","HECS Reimbursement"
"71030","AA","code and description","71030 - Study Bank*disabled"
"71030","AA","description","Study Bank*disabled"
"71035","AA","code and description","71035 - PSMC- Public Sector Mgt Course"
"71035","AA","description","PSMC- Public Sector Mgt Course"
"71040","AA","code and description","71040 - Competency Based Learning/Asst"
"71040","AA","description","Competency Based Learning/Asst"
"71044","AA","code and description","71044 - Studies Assistance Scheme"
"71044","AA","description","Studies Assistance Scheme"
"71045","AA","code and description","71045 - Study Awards - SWIM - EDS"
"71045","AA","description","Study Awards - SWIM - EDS"
"71046","AA","code and description","71046 - Study Awards & PSMC"
"71046","AA","description","Study Awards & PSMC"
"71047","AA","code and description","71047 - Team Performance Improvement"
"71047","AA","description","Team Performance Improvement"
"71050","AA","code and description","71050 - Miscellaneous"
"71050","AA","description","Miscellaneous"
"71055","AA","code and description","71055 - Miscellaneous - via PAHRIS"
"71055","AA","description","Miscellaneous - via PAHRIS"
"71057","AA","code and description","71057 - Copyright Fees"
"71057","AA","description","Copyright Fees"
"71060","AA","code and description","71060 - Official Hospitality(Tax@50%)"
"71060","AA","description","Official Hospitality(Tax@50%)"
"71065","AA","code and description","71065 - Venue Hire & Associated Costs"
"71065","AA","description","Venue Hire & Associated Costs"
"71070","AA","code and description","71070 - Ministers Entertainment (NO)"
"71070","AA","description","Ministers Entertainment (NO)"
"71075","AA","code and description","71075 - Fees - Holders of Public Offic"
"71075","AA","description","Fees - Holders of Public Offic"
"71080","AA","code and description","71080 - Sitting Fees"
"71080","AA","description","Sitting Fees"
"71085","AA","code and description","71085 - Agency Fees"
"71085","AA","description","Agency Fees"
"71090","AA","code and description","71090 - Union Expenses"
"71090","AA","description","Union Expenses"
"71095","AA","code and description","71095 - Airline Lounges"
"71095","AA","description","Airline Lounges"
"71100","AA","code and description","71100 - Pay to HIC for TAS Processing"
"71100","AA","description","Pay to HIC for TAS Processing"
"71105","AA","code and description","71105 - Fitness Program-CSD(N.O.only)"
"71105","AA","description","Fitness Program-CSD(N.O.only)"
"71110","AA","code and description","71110 - Fitness Program-HD(N.O.only)"
"71110","AA","description","Fitness Program-HD(N.O.only)"
"71115","AA","code and description","71115 - Fitness Program-CD(N.O. only)"
"71115","AA","description","Fitness Program-CD(N.O. only)"
"71119","AA","code and description","71119 - Healthy Lifestyle - EA"
"71119","AA","description","Healthy Lifestyle - EA"
"71120","AA","code and description","71120 - Fitness Program-In House"
"71120","AA","description","Fitness Program-In House"
