"Refunds of Receipts (s28 FMA)","AA","description","Refunds of Receipts (s28 FMA)"
"Refunds of Receipts (s28 FMA)","AS","disabled","Y"
"Retained Prior Years Appropriation","AA","description","Retained Prior Years Appropriation"
"Retained Prior Years Appropriation","AS","disabled","Y"
"Retained Prior Years Appropriation","AS","approp item code required","Y"
"Special Account","AA","description","Special Account"
"Special Account","AS","disabled","Y"
"Special Account","AS","approp item code required","Y"
"Special Capital Appropriation","AA","description","Special Capital Appropriation"
"Special Capital Appropriation","AS","disabled","Y"
"Special Capital Appropriation","AS","approp item code required","Y"
"Special Public Money / Assets Held in Trust","AA","description","Special Public Money / Assets Held in Trust"
"Special Public Money / Assets Held in Trust","AS","disabled","Y"
"Special Public Money / Assets Held in Trust","AS","approp item code required","Y"
"Supply Bill 1","AA","description","Supply Bill 1"
"Supply Bill 1","AS","disabled","Y"
"Supply Bill 2","AA","description","Supply Bill 2"
"Supply Bill 2","AS","disabled","Y"
"Receipts/Payments from/to Independent Sources - FMA Act s31, FMA Reg 15 - F2008C00384 (FMA only)","AA","description","Receipts/Payments from/to Independent Sources - FMA Act s31, FMA Reg 15 - F2008C00384 (FMA only)"
"Receipts/Payments from/to Independent Sources - FMA Act s31, FMA Reg 15 - F2008C00384 (FMA only)","AS","disabled","Y"
"2016-17 only - Residual Appropriation Bill 1","AS","disabled","Y"
"2016-17 only - Residual Appropriation Bill 1 - Capital Budget (DCB) - - Non Operating","AS","disabled","Y"
"2016-17 only - Residual Appropriation Bill 2 - Non Operating - Equity Injection","AS","disabled","Y"
"2016-17 only - Residual Appropriation Bill 2 - SPP","AS","disabled","Y"
"Appropriation Type - Unallocated - Capital Budget (DCB) - - Non Operating","AS","disabled","Y"
"Supply Bill 2 - SPP","AS","disabled","Y"
"Supply Bill 1 - Capital Budget (DCB) - - Non Operating","AS","disabled","Y"
"Supply Bill 2 - Non Operating - Equity Injection","AS","disabled","Y"
