"A002-00007-05002","AA","code and description","A002-00007-05002 - Appropriation Act (No. 6) - SPP"
"A002-00007-05003","AA","description","Appropriation Act (No. 6) - New Administered Outcomes"
"A002-00007-05003","AA","code and description","A002-00007-05003 - Appropriation Act (No. 6) - New Administered Outcomes"
"A002-00007-05004","AA","description","Appropriation Act (No. 6) - Equity Injections"
"A002-00007-05004","AA","code and description","A002-00007-05004 - Appropriation Act (No. 6) - Equity Injections"
"A002-00007-05005","AA","description","Appropriation Act (No. 6) - Admin Assets and Liabilities"
"A002-00007-05005","AA","code and description","A002-00007-05005 - Appropriation Act (No. 6) - Admin Assets and Liabilities"
"A002-00007-05007","AA","description","Appropriation Act (No. 6) - Loan"
"A002-00007-05007","AA","code and description","A002-00007-05007 - Appropriation Act (No. 6) - Loan"
"00008","AA","description","Appropriation Act (No. 8)"
"00008","AA","code and description","00008 - Appropriation Act (No. 8)"
"A002-00008-05002","AA","description","Appropriation Act (No. 8) - SPP"
"A002-00008-05002","AA","code and description","A002-00008-05002 - Appropriation Act (No. 8) - SPP"
"A002-00008-05003","AA","description","Appropriation Act (No. 8) - New Administered Outcomes"
"A002-00008-05003","AA","code and description","A002-00008-05003 - Appropriation Act (No. 8) - New Administered Outcomes"
"A002-00008-05004","AA","description","Appropriation Act (No. 8) - Equity Injections"
"A002-00008-05004","AA","code and description","A002-00008-05004 - Appropriation Act (No. 8) - Equity Injections"
"A002-00008-05005","AA","description","Appropriation Act (No. 8) - Admin Assets and Liabilities"
"A002-00008-05005","AA","code and description","A002-00008-05005 - Appropriation Act (No. 8) - Admin Assets and Liabilities"
"A002-00008-05007","AA","description","Appropriation Act (No. 8) - Loan"
"A002-00008-05007","AA","code and description","A002-00008-05007 - Appropriation Act (No. 8) - Loan"
"00017","AA","description","Supply Act (No. 2)"
"00017","AA","code and description","00017 - Supply Act (No. 2)"
"A002-00017-05002","AA","description","Supply Act (No. 2) - SPP"
"A002-00017-05002","AA","code and description","A002-00017-05002 - Supply Act (No. 2) - SPP"
"A002-00017-05003","AA","description","Supply Act (No. 2) - New Administered Outcomes"
"A002-00017-05003","AA","code and description","A002-00017-05003 - Supply Act (No. 2) - New Administered Outcomes"
"A002-00017-05004","AA","description","Supply Act (No. 2) - Equity Injections"
"A002-00017-05004","AA","code and description","A002-00017-05004 - Supply Act (No. 2) - Equity Injections"
"A002-00017-05005","AA","description","Other than Ordinary Annual Services of the Government - Supply Act (No. 2) - Administered Assets and Liabilities"
"A002-00017-05005","AA","code and description","A002-00017-05005 - Other than Ordinary Annual Services of the Government - Supply Act (No. 2) - Administered Assets and Liabilities"
"A002-00017-05007","AA","description","Supply Act (No. 2) - Loan"
"A002-00017-05007","AA","code and description","A002-00017-05007 - Supply Act (No. 2) - Loan"
"00027","AA","description","Supply Act (No. 4)"
"00027","AA","code and description","00027 - Supply Act (No. 4)"
"A002-00027-05004","AA","description","Other than Ordinary Annual Services of the Government - Supply Act (No. 4) - Equity Injections"
"A002-00027-05004","AA","code and description","A002-00027-05004 - Other than Ordinary Annual Services of the Government - Supply Act (No. 4) - Equity Injections"
"A002-00027-05005","AA","description","Other than Ordinary Annual Services of the Government - Supply Act (No. 4) - Administered Assets and Liabilities"
"A002-00027-05005","AA","code and description","A002-00027-05005 - Other than Ordinary Annual Services of the Government - Supply Act (No. 4) - Administered Assets and Liabilities"
"006","AA","description","Ordinary Annual Services of the Government - Ad-hoc"
"006","AA","code and description","006 - Ordinary Annual Services of the Government - Ad-hoc"
"A006-00022-05000","AA","description","Ordinary Annual Services of the Government - Ad-hoc - Appropriation (Coronavirus Economic Response Package) Act (No. 1)2019-2020 - Operating"
"A006-00022-05000","AA","code and description","A006-00022-05000 - Ordinary Annual Services of the Government - Ad-hoc - Appropriation (Coronavirus Economic Response Package) Act (No. 1)2019-2020 - Operating"
"007","AA","description","Other than Ordinary Annual Services of the Government - Ad-hoc"
"007","AA","code and description","007 - Other than Ordinary Annual Services of the Government - Ad-hoc"
"009","AA","description","GST Increase to Appropriations"
"009","AA","code and description","009 - GST Increase to Appropriations"
"00013","AA","description","00013 - GST Increase to Appropriations"
"A009-00013-05006","AA","description","A009-00013-05006 - GST Increase to Appropriations"
"A009-00013-05006","AA","code and description","A009-00013-05006 - GST Increase to Appropriations"
"010","AA","description","Nil Appropriation Impact"
"010","AA","code and description","010 - Nil Appropriation Impact"
"00014","AA","description","00014 - Nil Appropriation Impact"
"A010-00014-01436","AA","description","Nil Appropriation Impact - Nil Appropriation Impact - Nil Appropriation Impact"
"A010-00014-01436","AA","code and description","A010-00014-01436 - Nil Appropriation Impact - Nil Appropriation Impact - Nil Appropriation Impact"
"100","AA","description","Special Appropriation"
"100","AA","code and description","100 - Special Appropriation"
"A100-10237-04204","AA","description","Water Act 2007"
"A100-10237-04204","AA","code and description","A100-10237-04204 - Water Act 2007"
"A100-10246-04141","AA","description","PGPA Act s77 Repayments ENVIRO"
"A100-10246-04141","AA","code and description","A100-10246-04141 - PGPA Act s77 Repayments ENVIRO"
"A100-10246-05109","AA","description","A100-1024 6-05109Special Appropriation - Public Governance, Performance and Accountability Act 2013 - s77 Repayments DCCEEW"
"A100-10246-05109","AA","code and description","A100-1024-05109 s77 repayments"
"A100-10274-05045","AA","description","Assistance for Severely Affected Regions (Special Appropriation) (Coronavirus Economic Response Package) Act 2020"
"A100-10274-05045","AA","code and description","A100-10274-05045 - Assistance for Severely Affected Regions (Special Appropriation) (Coronavirus Economic Response Package) Act 2020"
"A100-10285-05080","AA","description","NOPSEMA Offshore Electricity Infrastructure Act 2021"
"A100-10285-05080","AA","code and description","10285 - NOPSEMA Offshore Electricity Infrastructure Act 2021"
"A100-10285-05093","AA","description","s186 Payments to NOPSEMA Offshore Electricity Infrastructure Act 2021 - AAO 010722 DISR to DCCEEW"
"A100-10285-05093","AA","code and description","A100-10285-05093 - OEI Act 2021 DCCEEW"
"10032","AA","code and description","Australian Renewable Energy Agency Act 2011"
"A100-10032-04193","AA","description","Australian Renewable Energy Agency Act 2011 - s66 Payments to ARENA AAO 2015 Industry to ENVIRO"
"A100-10032-04193","AA","code and description","A100-10032-04193 - Australian Renewable Energy Agency Act 2011 - s66 Payments to ARENA AAO 2015 Industry to ENVIRO"
"A100-10032-05087","AA","description","Australian Renewable Energy Agency Act 2011 - s66 Payments to ARENA - AAO 010722 INDUSTRY to DCCEEW"
"A100-10032-05087","AA","code and description","A100-10032-05087 - Australian Renewable Energy Agency Act 2011 - s66 Payments to ARENA - AAO 010722 INDUSTRY to DCCEEW"
"10191","AA","code and description","Clean Energy Finance Corporation Act 2012"
"A100-10191-04192","AA","description","Clean Energy Finance Corporation Act 2012 - s46 statutory credits to Clean Energy Finance Corporation Special Account - AAO 2015 Treasury to ENVIRO"
"A100-10191-04192","AA","code and description","A100-10191-04192 - Clean Energy Finance Corporation Act 2012 - s46 statutory credits to Clean Energy Finance Corporation Special Account - AAO 2015 Treasury to ENVIRO"
"10282","AA","code and description","Fuel Security Act 2021"
"A100-10282-05073","AA","description","s58 fuel security services payment Fuel Security Act 2021"
"A100-10282-05073","AA","code and description","A100-10282-05073 - s58 fuel security services payment Fuel Security Act 2021"
"A100-10282-05092","AA","description","Fuel Security Act 2021Industry to DCCEEW"
"A100-10282-05092","AA","code and description","A100-10282-05092 - Fuel Security Act 2021Industry to DCCEEW"
"200","AA","description","Special Account by Determination"
"200","AA","code and description","200 - Special Account by Determination"
"20074","AA","code and description","Services for Other Entities and Trust Moneys - Environment Special Account"
"A200-20074-03781","AA","description","Services for Other Entities and Trust Moneys - Department of the Environment, Water,Heritage and the Arts Special Account - s78 PGPA Act"
"A200-20074-03781","AA","code and description","A200-20074-03781 - Services for Other Entities and Trust Moneys - Department of the Environment, Water,Heritage and the Arts Special Account - s78 PGPA Act"
"20134","AA","code and description","Reef Trust Special Account 2014"
"A200-20134-04100","AA","description","Reef Trust Special Account 2014 - s78 PGPA Act"
"A200-20134-04100","AA","code and description","A200-20134-04100 - Reef Trust Special Account 2014 - s78 PGPA Act"
"A200-20134-05094","AS","disabled","Y"
"A200-20134-05094","AA","description","ReefTrust SpAcct2014"
"A200-20134-05094","AA","code and description","ReefTrust SpAcct2014"
"A200-20139-04232","AS","disabled","Y"
"A200-20139-04232","AA","description","Water Resources Special Account 2016"
"A200-20139-04232","AA","code and description","A200-20139-04232 - Water Resources Special Account 2016"
"A200-20139-05095","AA","description","WaterRes SpAcct2016"
"A200-20139-05095","AA","code and description","A200-20139-05095 - WaterRes SpAcct2016"
"A200-20192-05058","AA","description","Climate Change, Energy, the Environment and Water SOETM special account 2020"
"A200-20192-05058","AA","code and description","A200-2192-05058 - Climate Change, Energy, the Environment and Water SOETM special account 2020"
"A200-20192-05096","AA","description","A200-20139-05096 - Environment SOETM"
"A200-20192-05096","AA","code and description","A200-20139-05096 - Environment SOETM"
"20021","AA","code and description","Energy Special Account 2015"
"A200-20021-04226","AA","description","Energy Special Account 2015 - s78 PGPA Act"
"A200-20021-04226","AA","code and description","A200-20021-04226 - Energy Special Account 2015 - s78 PGPA Act"
"A200-20021-04180","AA","description","EnergySpAcct2015 Ind"
"A200-20021-04180","AA","code and description","A200-20021-04180 - EnergySpAcct2015 Ind"
"A200-20021-05088","AS","disabled","Y"
"A200-20021-05088","AA","description","Energy Special Account 2015 DCCEEW"
"A200-20021-05088","AA","code and description","A200-20021-05088 - Energy Special Account 2015"
"20212","AA","description","Rewiring the Nation Special Account 2023"
"20212","AA","code and description","20212 - Rewiring the Nation Special Account 2023"
"A200-20212-05120","AA","description","Rewiring the Nation Special Account 2023 - s78 PGPA Act"
"A200-20212-05120","AA","code and description","A200-20212-05120 - Rewiring the Nation Special Account 2023 - s78 PGPA Act"
"20213","AA","description","Energy and Climate Change Special Account 2023"
"20213","AA","code and description","20213 - Energy and Climate Change Special Account 2023"
"A200-20213-05121","AA","description","Energy and Climate Change Special Account 2023 - s78 PGPA Act"
"A200-20213-05121","AA","code and description","A200-20213-05121 - Energy and Climate Change Special Account 2023 - s78 PGPA Act"
"A200-20218-05136","AA","description","Reef Trust Special Account 2024"
"A200-20218-05136","AA","code and description","A200-20218-05136 - Reef Trust Special Account 2024"
"300","AA","description","Special Account by Act"
"300","AA","code and description","300 - Special Account by Act"
"30033","AA","code and description","Environmental Water Holdings Special Account"
"A300-30033-03260","AA","description","Environmental Water Holdings Special Account - old"
"A300-30033-03260","AA","code and description","A300-30033-03260 - Environmental Water Holdings Special Account - old"
"A300-30033-05098","AA","description","Environmental Water Holdings Special Account - s111 Water Act 2007"
"A300-30033-05098","AA","code and description","A300-30033-05098 - Environmental Water Holdings Special Account - s111 Water Act 2007"
"30053","AA","code and description","Natural Heritage Trust of Australia Account"
