"7759.02","AS","CBMS Level Program","7759"
"7759.03","AA","description","Special Financial Claims"
"7759.03","AA","code and description","7759.03 - Special Financial Claims - 2.1"
"7759.03","AS","CBMS Level Program","7759"
"7759.04","AA","description","Regulatory Reform"
"7759.04","AA","code and description","7759.04 - Regulatory Reform - 2.1"
"7759.04","AS","CBMS Level Program","7759"
"7759.05","AA","description","Digital and Data"
"7759.05","AA","code and description","7759.05 - Digital and Data - 2.1"
"7759.05","AS","CBMS Level Program","7759"
"7759.06","AA","description","Office of the National Data Commissioner"
"7759.06","AA","code and description","7759.06 - Office of the National Data Commissioner - 2.2"
"7759.06","AS","CBMS Level Program","7759"
"7759.07","AA","description","Procurement Framework"
"7759.07","AA","code and description","7759.07 - Procurement Framework - 2.5"
"7759.07","AS","CBMS Level Program","7759"
"7759.08","AA","code and description","7759.08 - Technology Services - 2.6"
"7759.08","AS","CBMS Level Program","7759"
"7759.09","AA","description","Public Sector Superannuation"
"7759.09","AA","code and description","7759.09 - Public Sector Superannuation - 2.6"
"7759.09","AS","CBMS Level Program","7759"
"7759.10","AA","description","Shared Services Transformation Program Office"
"7759.10","AA","code and description","7759.10 - Shared Services Transformation Program Office - 2.8"
"7759.10","AS","CBMS Level Program","7759"
"7759.11","AA","code and description","7759.11 - Public Sector Superannuation - 2.9"
"7759.11","AS","CBMS Level Program","7759"
"7759.12","AA","code and description","7759.12 - Program Support Costs"
"7759.12","AS","CBMS Level Program","7759"
"7759.13","AA","description","Technology Transformation"
"7759.13","AA","code and description","7759.13 - Technology Transformation"
"7759.13","AS","CBMS Level Program","7759"
"7759.BAL","AA","code and description","7759.BAL - Balancing"
"7759.BAL","AS","CBMS Level Program","7759"
"7761","AA","CBMS prog","Property and Construction"
"7761","AA","CBMS prog and description","7761 - Property and Construction"
"7761","AA","description","Property and Construction"
"7761","AA","code and description","7761 - Program 2.3: Property and Construction - 7761D"
"7761.01","AA","description","Property Special Account"
"7761.01","AA","code and description","7761.01 - Property Special Account"
"7761.01","AS","CBMS Level Program","7761"
"7761.BAL","AA","code and description","7761.BAL - Balancing"
"7761.BAL","AS","CBMS Level Program","7761"
"8299","AA","CBMS prog","Procurement Services"
"8299","AA","CBMS prog and description","8299 - Procurement Services"
"8299","AA","description","Procurement Services"
"8299","AA","code and description","8299 - Program 2.5: Procurement - 8299D"
"8299.01","AA","description","Coordinate Procurement Contracting Special Account"
"8299.01","AA","code and description","8299.01 - Coordinate Procurement Contracting Special Account"
"8299.01","AS","CBMS Level Program","8299"
"8299.BAL","AA","code and description","8299.BAL - Balancing"
"8299.BAL","AS","CBMS Level Program","8299"
"8393","AA","CBMS prog","Shared Services"
"8393","AA","CBMS prog and description","8393 - Shared Services"
"8393","AA","description","Shared Services"
"8393","AA","code and description","8393 - Program 2.7: Service Delivery Office - 8393D"
"8393.01","AA","description","SDO Special Account"
"8393.01","AA","code and description","8393.01 - SDO Special Account"
"8393.01","AS","CBMS Level Program","8393"
"8393.02","AA","description","Service Delivery"
"8393.02","AA","code and description","8393.02 - Service Delivery"
"8393.02","AS","CBMS Level Program","8393"
"8393.BAL","AA","code and description","8393.BAL - Balancing"
"8393.BAL","AS","CBMS Level Program","8393"
"8478","AA","CBMS prog","FINANCE - Legislative and Executive Affairs - Departmental - Outcome 3"
"8478","AA","CBMS prog and description","8478 - FINANCE - Legislative and Executive Affairs - Departmental - Outcome 3"
"8478","AA","description","FINANCE - Legislative and Executive Affairs - Departmental - Outcome 3"
"8478","AA","code and description","8478 - Program 3.1: Ministerial and Parliamentary Services - 8478D"
"8478.01","AA","description","Services to Senators, Members and their staff"
"8478.01","AA","code and description","8478.01 - Services to Senators, Members and their staff"
"8478.01","AS","CBMS Level Program","8478"
"8478.02","AA","code and description","8478.02 - Australian Constitution s 66"
"8478.02","AS","CBMS Level Program","8478"
"8478.03","AA","description","Parl Workplace Support Service"
"8478.03","AA","code and description","8478.03 - Parl Workplace Support Service"
"8478.03","AS","CBMS Level Program","8478"
"8478.04","AA","description","Car-w-driver and transport serv"
"8478.04","AA","code and description","8478.04 - Car-w-driver and transport serv"
"8478.04","AS","CBMS Level Program","8478"
"8478.BAL","AA","code and description","8478.BAL - Balancing"
"8478.BAL","AS","CBMS Level Program","8478"
"7777","AA","description","Program Support Costs"
"7777","AA","code and description","7777 - Program Support Costs"
"7777.01","AA","code and description","7777.01 - Program Support Costs"
"7777.01.01","AA","code and description","7777.01.01 - Program Support Costs - Data Entry"
