"7123","AS","legacy code and description","7123 - Gross Value - Changes in accounting policy"
"7131","AS","editable","N"
"7131","AS","related entity enabled","Y"
"7131","AA","description","Gross Value as at 30 June"
"7131","AA","code and description","7131 - Gross Value as at 30 June"
"7131","AS","DR/CR","DR"
"7131","AS","legacy description","Gross Value as at 30 June"
"7131","AS","legacy code and description","7131 - Gross Value as at 30 June"
"7131","AS","flat file","N"
"7132","AS","cash flow map","6900002"
"7132","AS","legacy cash flow map","6900002"
"7132","AA","description","Gross Value - Adjustments"
"7132","AA","code and description","7132 - Gross Value - Adjustments"
"7132","AS","DR/CR","DR"
"7132","AS","legacy description","Gross Value - Adjustments"
"7132","AS","legacy code and description","7132 - Gross Value - Adjustments"
"7141","AS","cash flow map","6900002"
"7141","AS","legacy cash flow map","6900002"
"7141","AA","description","Gross Value - Intra-agency program restructures"
"7141","AA","code and description","7141 - Gross Value - Intra-agency program restructures"
"7141","AS","DR/CR","DR"
"7141","AS","legacy description","Gross Value Intra Agency Program"
"7141","AS","legacy code and description","7141 - Gross Value Intra Agency Program"
"7133","AS","cash flow map","6800001"
"7133","AS","legacy cash flow map","6800002"
"7133","AA","description","Gross Value - Impairment losses"
"7133","AA","code and description","7133 - Gross Value - Impairment losses"
"7133","AS","DR/CR","CR"
"7133","AS","legacy description","Gross Value - Impairment losses"
"7133","AS","legacy code and description","7133 - Gross Value - Impairment losses"
"7134","AS","cash flow map","6900002"
"7134","AS","legacy cash flow map","6221101"
"7134","AA","description","Gross Value - From disposal of entities and operations (incl restructuring)"
"7134","AA","code and description","7134 - Gross Value - From disposal of entities and operations (incl restructuring)"
"7134","AS","DR/CR","CR"
"7134","AS","legacy description","Gross Value - Disposals for non-cash consideration"
"7134","AS","legacy code and description","7134 - Gross Value - Disposals for non-cash consideration"
"7135","AS","legacy cash flow map","6900002"
"7135","AA","description","Gross value - Additions through entity acquisitions"
"7135","AA","code and description","7135 - Gross value - Additions through entity acquisitions"
"7135","AS","DR/CR","DR"
"7135","AS","legacy description","Gross value - Additions through entity acquisitions"
"7135","AS","legacy code and description","7135 - Gross value - Additions through entity acquisitions"
"7136","AS","cash flow map","6800001"
"7136","AS","legacy cash flow map","6900001"
"7136","AA","description","Gross Value - Foreign exchange differences"
"7136","AA","code and description","7136 - Gross Value - Foreign exchange differences"
"7136","AS","DR/CR","DR"
"7136","AS","legacy description","Gross Value - Foreign exchange differences"
"7136","AS","legacy code and description","7136 - Gross Value - Foreign exchange differences"
"7137","AS","cash flow map","6800001"
"7137","AS","legacy cash flow map","6800002"
"7137","AA","description","Gross Value - Reversal of impairment losses"
"7137","AA","code and description","7137 - Gross Value - Reversal of impairment losses"
"7137","AS","DR/CR","DR"
"7137","AS","legacy description","Gross Value - Reversal of impairment losses"
"7137","AS","legacy code and description","7137 - Gross Value - Reversal of impairment losses"
"7138","AS","cash flow map","6800001"
"7138","AS","legacy cash flow map","6900002"
"7138","AA","description","Gross Value - Transfers to/from assets held for sale"
"7138","AA","code and description","7138 - Gross Value - Transfers to/from assets held for sale"
"7138","AS","DR/CR","DR"
"7138","AS","legacy description","Gross Value - Transfers to assets held for sale"
"7138","AS","legacy code and description","7138 - Gross Value - Transfers to assets held for sale"
"7139","AS","cash flow map","6800001"
"7139","AS","legacy cash flow map","6800003"
"7139","AA","description","Gross Value - Transfers to investment properties"
"7139","AA","code and description","7139 - Gross Value - Transfers to investment properties"
"7139","AS","DR/CR","DR"
"7139","AS","legacy description","Gross Value - Transfers to investment properties"
"7139","AS","legacy code and description","7139 - Gross Value - Transfers to investment properties"
"7140","AS","legacy cash flow map","6221201"
"7140","AA","description","Gross value - Other acquisitions - internally developed"
"7140","AA","code and description","7140 - Gross value - Other acquisitions - internally developed"
"7140","AS","DR/CR","DR"
"7140","AS","legacy description","Gross value - Other acquisitions - internally developed"
"7140","AS","legacy code and description","7140 - Gross value - Other acquisitions - internally developed"
"7150","AS","related entity enabled","Y"
"7150","AA","description","Accumulated Depreciation/Amortisation"
"7150","AA","code and description","7150 - Accumulated Depreciation/Amortisation"
"7150","AS","DR/CR","CR"
"7150","AS","legacy description","Accumulated Depreciation/Amortisation"
"7150","AS","legacy code and description","7150 - Accumulated Depreciation/Amortisation"
"7150","AS","flat file","N"
"7151","AS","cash flow map","6900002"
"7151","AS","legacy cash flow map","6221101"
"7151","AA","description","Acc Depn/Amt - From disposal of entities and operations (incl restructuring)"
"7151","AA","code and description","7151 - Acc Depn/Amt - From disposal of entities and operations (incl restructuring)"
"7151","AS","DR/CR","DR"
"7151","AS","legacy description","Acc Depn/Amt - Disposals for non-cash consideration"
"7151","AS","legacy code and description","7151 - Acc Depn/Amt - Disposals for non-cash consideration"
"7152","AS","cash flow map","6800001"
"7152","AS","legacy cash flow map","6221101"
"7152","AA","description","Acc Depn/Amt - Disposals"
"7152","AA","code and description","7152 - Acc Depn/Amt - Disposals"
"7152","AS","DR/CR","DR"
"7152","AS","legacy description","Acc Depn/Amt - Disposals for cash consideration"
"7152","AS","legacy code and description","7152 - Acc Depn/Amt - Disposals for cash consideration"
"7153","AS","cash flow map","6800001"
"7153","AS","legacy cash flow map","6800001"
"7153","AA","description","Acc Depn/Amt - Depreciation / amortisation"
"7153","AA","code and description","7153 - Acc Depn/Amt - Depreciation / amortisation"
"7153","AS","DR/CR","CR"
"7153","AS","legacy description","Acc Depn/Amt - Charge for the Year"
"7153","AS","legacy code and description","7153 - Acc Depn/Amt - Charge for the Year"
"7154","AS","cash flow map","6800001"
"7154","AS","legacy cash flow map","6800002"
"7154","AA","description","Acc Depn/Amt - Revaluations"
"7154","AA","code and description","7154 - Acc Depn/Amt - Revaluations"
"7154","AS","DR/CR","CR"
"7154","AS","legacy description","Acc Depn/Amt - Revaluations / Fair Value Movements"
"7154","AS","legacy code and description","7154 - Acc Depn/Amt - Revaluations / Fair Value Movements"
"7156","AS","cash flow map","6900002"
"7156","AS","legacy cash flow map","6900003"
"7156","AA","description","Acc Depn/Amt - Other movements"
"7156","AA","code and description","7156 - Acc Depn/Amt - Other movements"
"7156","AS","DR/CR","CR"
"7156","AS","legacy description","Acc Depn/Amt - Other movements"
"7156","AS","legacy code and description","7156 - Acc Depn/Amt - Other movements"
"7157","AS","cash flow map","6900002"
"7157","AS","legacy cash flow map","6800003"
"7157","AA","description","Acc Depn/Amt - From acquisition of entities and operations (incl restructuring)"
"7157","AA","code and description","7157 - Acc Depn/Amt - From acquisition of entities and operations (incl restructuring)"
"7157","AS","DR/CR","CR"
"7157","AS","legacy description","Acc Depn/Amt - Assets transferred in/(out) - Restructuring"
"7157","AS","legacy code and description","7157 - Acc Depn/Amt - Assets transferred in/(out) - Restructuring"
"7158","AS","cash flow map","6900002"
"7158","AS","legacy cash flow map","6900002"
"7158","AA","description","Acc Depn/Amt - Reclassifications"
"7158","AA","code and description","7158 - Acc Depn/Amt - Reclassifications"
"7158","AS","DR/CR","CR"
"7158","AS","legacy description","Acc Depn/Amt - Reclassifications"
"7158","AS","legacy code and description","7158 - Acc Depn/Amt - Reclassifications"
"7159","AS","cash flow map","6800001"
"7159","AS","legacy cash flow map","6800002"
"7159","AA","description","Acc Depn/Amt - Impairment losses"
"7159","AA","code and description","7159 - Acc Depn/Amt - Impairment losses"
"7159","AS","DR/CR","DR"
"7159","AS","legacy description","Acc Depn/Amt - Impairment losses"
"7159","AS","legacy code and description","7159 - Acc Depn/Amt - Impairment losses"
"7171","AS","cash flow map","6212003"
"7171","AA","description","Acc Depn/Amt - transfers to/(from) inventory"
"7171","AA","code and description","7171 - Acc Depn/Amt - transfers to/(from) inventory"
"7171","AS","DR/CR","CR"
"7160","AS","related entity enabled","Y"
"7160","AA","description","Accumulated Depreciation - At 1 July"
"7160","AA","code and description","7160 - Accumulated Depreciation - At 1 July"
"7160","AS","DR/CR","CR"
"7160","AS","legacy description","Accumulated Depreciation - Balance 1 July"
"7160","AS","legacy code and description","7160 - Accumulated Depreciation - Balance 1 July"
"7160","AS","flat file","N"
"7155","AS","cash flow map","6900002"
"7155","AS","legacy cash flow map","6900003"
"7155","AA","description","Acc Depn/Amt - Changes in accounting policy"
"7155","AA","code and description","7155 - Acc Depn/Amt - Changes in accounting policy"
"7155","AS","DR/CR","CR"
"7155","AS","legacy description","Acc Depn/Amt - Changes in accounting policy"
"7155","AS","legacy code and description","7155 - Acc Depn/Amt - Changes in accounting policy"
"7161","AS","editable","N"
"7161","AA","description","Accumulated Depreciation - Balance 30 June"
